"nim","fak","prodi","thn_masuk","sex","kota_asal","jml_ajuan_cuti","jml_tunggakan","tgl_lahir","umur","usia","beasiswa","marital","jml_aktivitas_kemahasiswaan","jml_prestasi","ips1","ips2","ips3","ips4","ips5","ips6","ips7","ips8","ips9","ips10","ips11","ips12","ips13","ips14","ipk","tgl_yud","masuk","masa_studi_bulan","masa_studi_tahun","label"
18508,"A","A11",2016,1,2,2,2,"1998-01-23",23,2,2,2,2,2,0,3,3,2,2,3,3,3,0,0,0,0,0,0,3,"2020-08-26","2016-08-30",47,3,2
18503,"A","A11",2016,1,2,2,2,"1997-10-05",24,2,2,2,1,2,3,3,3,3,3,3,3,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18490,"A","A11",2016,1,2,2,2,"1998-09-21",23,2,2,2,2,2,2,2,2,2,3,3,2,2,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
18468,"A","A11",2016,2,2,2,2,"1998-09-26",23,2,2,2,2,2,3,3,3,0,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18463,"A","A11",2016,1,2,2,2,"1997-12-14",23,2,2,2,2,2,0,3,2,2,3,3,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18461,"A","A11",2016,1,2,2,2,"1997-07-13",24,2,2,2,2,2,3,0,2,2,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18460,"A","A11",2016,2,2,2,2,"1998-08-08",23,2,2,2,1,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18457,"A","A11",2016,1,2,2,2,"1998-11-18",22,2,2,2,2,2,3,3,3,2,3,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18441,"A","A11",2016,1,2,2,2,"1997-06-01",24,2,2,2,1,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18440,"A","A11",2016,1,2,2,2,"1999-07-19",22,2,2,2,2,2,0,3,2,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18439,"A","A11",2016,2,2,2,2,"1997-07-21",24,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18424,"A","A11",2016,1,2,2,2,"1998-06-19",23,2,2,2,2,2,3,3,3,3,3,3,2,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18419,"A","A11",2016,2,2,2,2,"1998-05-22",23,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18412,"A","A11",2016,1,2,2,2,"1998-09-30",23,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18408,"A","A11",2016,1,2,2,2,"1997-10-30",23,2,2,2,1,2,0,0,2,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18389,"A","A11",2016,2,2,2,2,"1998-07-17",23,2,2,2,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18365,"A","A11",2016,2,2,2,2,"1998-01-09",23,2,2,2,2,2,3,3,3,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18358,"A","A11",2016,2,2,2,2,"1998-04-18",23,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18334,"A","A11",2016,2,2,2,2,"1998-11-09",22,2,2,2,1,2,3,3,3,2,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18311,"A","A11",2016,1,2,2,2,"1998-08-09",23,2,2,2,2,2,3,2,2,2,2,1,1,1,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
18303,"A","A11",2016,1,2,2,2,"1998-05-14",23,2,2,2,2,2,3,3,3,3,3,3,2,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18302,"A","A11",2016,2,2,2,2,"1998-06-14",23,2,2,2,2,2,0,2,3,3,3,0,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18301,"A","A11",2016,1,2,2,2,"1998-09-22",23,2,2,2,2,2,0,3,1,2,2,2,2,1,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
18291,"A","A11",2016,2,2,2,2,"1999-01-12",22,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18288,"A","A11",2016,1,2,2,2,"1998-06-18",23,2,2,2,2,2,2,3,2,2,3,2,2,3,0,0,0,0,0,0,0,"2020-07-24","2016-08-30",46,3,2
18287,"A","A11",2016,2,2,2,2,"1997-08-01",24,2,1,2,2,2,3,3,0,2,0,3,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18279,"A","A11",2016,1,2,2,2,"1998-04-21",23,2,2,2,1,1,3,3,3,3,3,3,0,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18275,"A","A11",2016,1,2,2,2,"1998-05-11",23,2,2,2,2,2,3,3,0,3,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18273,"A","A11",2016,1,2,2,2,"1998-05-03",23,2,2,2,1,1,3,3,0,2,3,3,3,3,0,0,0,0,0,0,3,"2020-07-13","2016-08-30",46,3,2
18272,"A","A11",2016,1,2,2,2,"1997-10-24",23,2,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18271,"A","A11",2016,2,2,2,2,"1999-03-25",22,2,2,2,2,2,3,3,2,2,3,2,3,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18261,"A","A11",2016,1,2,2,2,"1998-01-29",23,2,2,2,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,2,"2020-08-26","2016-08-30",47,3,2
18260,"A","A11",2016,1,2,2,2,"1997-04-29",24,2,2,2,2,2,3,2,2,2,2,3,2,1,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
18251,"A","A11",2016,1,2,2,2,"1998-07-12",23,2,2,2,2,2,3,3,3,3,3,3,2,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18249,"A","A11",2016,1,2,2,2,"1997-10-25",23,2,2,2,2,2,3,0,3,2,2,2,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18248,"A","A11",2016,1,2,2,2,"1998-09-02",23,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18243,"A","A11",2016,2,2,2,2,"1997-12-05",23,2,2,2,2,2,3,3,3,3,3,2,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18242,"A","A11",2016,1,2,2,2,"1998-10-28",22,2,2,2,2,2,3,3,3,3,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18241,"A","A11",2016,1,2,2,2,"1998-07-07",23,2,2,2,2,2,3,2,2,2,2,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18240,"A","A11",2016,1,2,2,2,"1998-03-07",23,2,2,2,1,2,3,2,2,2,2,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18235,"A","A11",2016,2,2,2,2,"1998-11-03",22,2,2,2,2,2,0,0,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18231,"A","A11",2016,1,2,2,2,"1993-07-25",28,3,2,2,2,2,3,3,3,3,3,3,2,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18228,"A","A11",2016,1,2,2,2,"1998-05-04",23,2,2,2,2,2,3,3,3,2,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
18222,"A","A11",2016,2,2,2,2,"1998-08-16",23,2,2,2,1,2,3,3,3,0,3,3,2,0,0,0,0,0,0,0,3,"2020-02-14","2016-08-30",41,3,2
18211,"A","A11",2016,1,2,2,2,"1998-11-09",22,2,2,2,2,2,2,0,0,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18207,"A","A11",2016,1,2,2,2,"1998-09-13",23,2,2,2,2,2,2,3,2,2,3,3,3,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18185,"A","A11",2016,2,2,2,2,"2000-01-26",21,1,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18179,"A","A11",2016,1,2,2,2,"1998-01-18",23,2,2,2,2,2,2,2,2,2,2,2,2,0,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
18177,"A","A11",2016,1,2,2,2,"1997-11-27",23,2,2,2,2,2,2,2,2,2,3,2,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18172,"A","A11",2016,1,2,2,2,"1997-12-19",23,2,2,2,2,2,2,2,1,1,2,2,2,2,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
18166,"A","A11",2016,1,2,2,2,"1997-11-05",23,2,2,2,1,1,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
18157,"A","A11",2016,1,2,2,2,"1997-12-21",23,2,2,2,2,2,0,2,3,2,2,2,3,0,2,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18153,"A","A11",2016,1,2,2,2,"1999-04-07",22,2,2,2,1,1,0,0,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18147,"A","A11",2016,1,2,2,2,"1997-09-21",24,2,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18134,"A","A11",2016,1,2,2,2,"1996-01-07",25,2,2,2,2,2,2,2,2,2,3,2,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18130,"A","A11",2016,1,2,2,2,"1998-06-04",23,2,2,2,2,2,2,2,2,2,3,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18125,"A","A11",2016,1,2,2,2,"1998-05-08",23,2,2,2,1,2,3,3,3,0,3,3,1,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18124,"A","A11",2016,1,2,2,2,"1998-09-25",23,2,2,2,2,2,3,0,0,2,3,2,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18120,"A","A11",2016,1,2,2,2,"1998-02-04",23,2,2,2,2,2,2,2,2,2,2,0,3,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18109,"A","A11",2016,1,2,2,2,"1998-06-10",23,2,2,2,2,2,0,2,2,2,2,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18108,"A","A11",2016,1,2,2,2,"1998-09-11",23,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-14","2016-08-30",41,3,2
18094,"A","A11",2016,1,2,2,2,"1998-02-19",23,2,2,2,2,2,3,3,3,3,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18093,"A","A11",2016,1,2,2,2,"1998-05-02",23,2,2,2,2,2,3,3,2,3,3,3,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
18071,"A","A11",2016,1,2,2,2,"1998-08-21",23,2,2,2,2,2,3,3,3,2,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18046,"A","A11",2016,1,2,2,2,"1998-06-28",23,2,2,2,2,2,3,0,3,2,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
18009,"A","A11",2016,1,2,2,2,"1998-06-23",23,2,2,2,2,1,3,3,2,2,3,2,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17994,"A","A11",2016,1,2,2,2,"1998-08-11",23,2,2,2,1,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
17978,"A","A11",2016,1,2,2,2,"1998-12-30",22,2,2,2,2,2,0,3,2,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17977,"A","A11",2016,2,2,2,2,"1998-11-02",22,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17976,"A","A11",2016,1,2,2,2,"1997-08-13",24,2,2,2,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17969,"A","A11",2016,1,2,2,2,"1999-11-07",21,1,2,2,2,2,3,3,3,3,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17961,"A","A11",2016,1,2,2,2,"1997-02-09",24,2,2,2,1,2,3,2,0,2,2,2,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17953,"A","A11",2016,1,2,2,2,"1996-09-30",25,2,2,2,2,2,3,3,0,3,3,3,2,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17944,"A","A11",2016,1,2,2,2,"1998-01-15",23,2,2,2,2,2,3,3,0,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17940,"A","A11",2016,1,2,2,2,"1998-05-11",23,2,2,2,2,2,3,3,2,3,3,3,2,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17939,"A","A11",2016,1,2,2,2,"1997-09-15",24,2,2,2,1,2,3,0,0,2,0,2,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17933,"A","A11",2016,1,2,2,2,"1996-05-14",25,2,2,2,1,1,3,3,3,3,3,3,0,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17931,"A","A11",2016,1,2,2,2,"1998-03-06",23,2,2,2,2,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17922,"A","A11",2016,1,2,2,2,"1998-07-30",23,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17921,"A","A11",2016,2,2,2,2,"1998-05-30",23,2,2,2,2,2,3,0,3,2,3,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17918,"A","A11",2016,1,2,2,2,"1997-06-05",24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
17898,"A","A11",2016,1,2,2,2,"1996-10-14",24,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,2,"2020-08-12","2016-08-30",47,3,2
17893,"A","A11",2016,1,2,2,2,"1998-03-03",23,2,2,2,1,2,0,0,2,0,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17890,"A","A11",2016,1,2,2,2,"1992-02-25",29,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17888,"A","A11",2016,1,2,2,2,"1994-07-22",27,3,2,2,1,2,2,2,3,0,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17883,"A","A11",2016,1,2,2,2,"1998-03-19",23,2,2,2,2,2,3,3,3,3,3,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17856,"A","A11",2016,1,2,2,2,"1998-07-29",23,2,2,2,2,2,2,2,0,2,3,2,2,0,2,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17818,"A","A11",2016,1,2,2,2,"1998-05-19",23,2,2,2,2,2,2,0,3,2,3,2,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17817,"A","A11",2016,1,2,2,2,"1998-01-08",23,2,2,2,2,2,2,0,2,3,3,0,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17812,"A","A11",2016,1,2,2,2,"1998-02-20",23,2,2,2,1,2,0,3,2,2,3,2,0,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17801,"A","A11",2016,1,2,2,2,"1998-05-27",23,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
17787,"A","A11",2016,1,2,2,2,"1998-11-29",22,2,2,2,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17783,"A","A11",2016,1,2,2,2,"1997-07-06",24,2,2,2,2,2,2,2,2,0,2,3,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17768,"A","A11",2016,1,2,2,2,"1998-02-01",23,2,2,2,2,2,0,2,3,2,3,2,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17759,"A","A11",2016,1,2,2,2,"1999-03-02",22,2,2,2,1,2,2,3,3,3,3,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17708,"A","A11",2016,1,2,2,2,"1998-07-02",23,2,2,2,2,2,2,2,2,2,2,3,2,0,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
17701,"A","A11",2016,1,2,2,2,"1995-08-19",26,3,2,2,1,2,2,3,0,3,2,2,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17678,"A","A11",2016,1,2,2,2,"1997-11-09",23,2,2,2,2,2,0,3,2,0,2,3,3,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17673,"A","A11",2016,1,2,2,2,"1996-07-11",25,2,2,2,1,1,3,3,3,2,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17641,"A","A11",2016,1,2,2,2,"1998-03-28",23,2,2,2,2,2,2,3,3,2,3,2,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17635,"A","A11",2016,1,2,2,2,"1998-07-22",23,2,2,2,2,2,2,0,2,2,3,3,2,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17632,"A","A11",2016,2,2,2,2,"1998-07-08",23,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
17628,"A","A11",2016,2,2,2,2,"1998-06-29",23,2,2,2,1,2,3,3,2,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-26","2016-08-30",47,3,2
17627,"A","A11",2016,1,2,2,2,"1998-08-22",23,2,2,2,2,2,3,3,2,2,2,3,3,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17626,"A","A11",2016,1,2,2,2,"1997-10-21",23,2,2,2,2,2,0,3,0,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17622,"A","A11",2016,1,2,2,2,"1998-11-26",22,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-26","2016-08-30",47,3,2
17618,"A","A11",2016,1,2,2,2,"1996-12-02",24,2,2,2,1,2,2,0,1,0,3,2,2,3,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17610,"A","A11",2016,2,2,2,2,"1999-06-04",22,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-14","2016-08-30",41,3,2
17607,"A","A11",2016,2,2,2,2,"1998-07-03",23,2,2,2,2,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-14","2016-08-30",41,3,2
17606,"A","A11",2016,1,2,2,2,"1998-06-07",23,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17602,"A","A11",2016,1,2,2,2,"1998-06-27",23,2,2,2,2,2,2,0,2,2,3,3,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17600,"A","A11",2016,1,2,2,2,"1998-04-30",23,2,2,2,2,2,2,2,2,2,3,2,2,2,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
17582,"A","A11",2016,1,2,2,2,"1997-12-13",23,2,2,2,1,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,2,"2020-08-12","2016-08-30",47,3,2
17577,"A","A11",2016,1,2,2,2,"1997-07-30",24,2,2,2,1,2,2,2,2,2,2,1,3,3,0,0,0,0,0,0,2,"2020-08-12","2016-08-30",47,3,2
17571,"A","A11",2016,1,2,2,2,"1996-01-19",25,2,2,2,2,2,2,2,2,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-14","2016-08-30",41,3,2
17565,"A","A11",2016,2,2,2,2,"1997-12-19",23,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17561,"A","A11",2016,1,2,2,2,"1994-07-12",27,3,2,2,2,2,3,3,3,3,2,1,3,0,0,0,0,0,0,0,3,"2019-11-12","2016-08-30",38,3,2
17559,"A","A11",2016,1,2,1,2,"1998-05-16",23,2,2,2,2,2,0,3,3,0,3,0,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17553,"A","A11",2016,2,2,2,2,"1997-12-17",23,2,2,2,2,2,2,0,0,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17541,"A","A11",2016,2,2,2,2,"1998-09-06",23,2,2,2,2,2,3,2,2,2,3,3,2,3,0,0,0,0,0,0,3,"2020-08-26","2016-08-30",47,3,2
17536,"A","A11",2016,1,2,2,2,"1997-11-16",23,2,2,2,2,2,3,0,2,0,2,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17531,"A","A11",2016,1,2,2,2,"1998-12-26",22,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17526,"A","A11",2016,1,2,2,2,"1997-12-06",23,2,2,2,2,2,0,3,2,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17501,"A","A11",2016,1,2,2,2,"1998-03-25",23,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17497,"A","A11",2016,2,2,2,2,"1996-06-28",25,2,2,2,1,2,3,3,3,2,3,3,2,2,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17481,"A","A11",2016,2,2,2,2,"1997-11-03",23,2,2,2,2,2,3,3,3,3,3,3,2,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17474,"A","A11",2016,1,2,2,2,"1997-09-07",24,2,2,2,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17473,"A","A11",2016,2,2,2,2,"1998-09-08",23,2,2,2,1,2,0,0,2,2,3,3,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17471,"A","A11",2016,1,2,2,2,"1998-06-07",23,2,2,2,2,2,0,3,2,0,1,2,2,3,0,0,0,0,0,0,2,"2020-08-26","2016-08-30",47,3,2
17470,"A","A11",2016,1,2,2,2,"1998-05-07",23,2,2,2,2,2,3,3,3,3,3,3,2,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17469,"A","A11",2016,1,2,2,2,"1998-01-31",23,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17463,"A","A11",2016,1,2,2,2,"1997-04-23",24,2,2,2,2,2,3,3,3,3,3,3,2,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17461,"A","A11",2016,1,2,2,2,"1998-02-25",23,2,2,2,1,2,3,3,0,2,3,3,2,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17459,"A","A11",2016,1,2,2,2,"1994-09-18",27,3,1,2,2,2,3,3,3,3,1,2,3,3,0,0,0,0,0,0,3,"2020-08-26","2016-08-30",47,3,2
17457,"A","A11",2016,1,2,2,2,"1998-02-01",23,2,2,2,1,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17452,"A","A11",2016,2,2,2,2,"1998-03-06",23,2,2,2,2,2,3,3,3,0,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17443,"A","A11",2016,1,2,2,2,"1998-06-18",23,2,2,2,2,2,2,2,2,3,2,2,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17442,"A","A11",2016,2,2,2,2,"1998-09-07",23,2,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17439,"A","A11",2016,1,2,2,2,"1998-05-11",23,2,2,2,2,2,3,2,2,2,3,3,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17434,"A","A11",2016,1,2,2,2,"1998-06-01",23,2,2,2,2,2,2,2,2,2,3,2,1,3,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
17431,"A","A11",2016,1,2,2,2,"1997-09-12",24,2,2,2,1,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17429,"A","A11",2016,2,2,2,2,"1998-01-29",23,2,2,2,2,2,2,2,0,3,2,2,2,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17416,"A","A11",2016,1,2,2,2,"1997-09-05",24,2,2,2,1,2,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3,"2020-02-06","2016-08-30",41,3,2
17407,"A","A11",2016,1,2,2,2,"1997-07-14",24,2,2,2,1,1,2,2,3,2,1,2,2,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17405,"A","A11",2016,2,2,2,2,"1998-03-11",23,2,2,2,1,2,3,3,3,3,3,3,3,3,0,0,0,0,0,0,3,"2020-08-12","2016-08-30",47,3,2
17403,"A","A11",2016,1,2,2,2,"1997-05-17",24,2,2,2,2,2,2,2,2,2,3,2,2,1,3,0,0,0,0,0,2,"2021-01-01","2016-08-30",52,4,3
17399,"A","A11",2016,1,2,2,2,"1998-03-09",23,2,2,2,1,2,3,3,3,3,3,2,1,1,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
17389,"A","A11",2016,2,2,2,2,"1997-06-12",24,2,2,2,1,1,2,2,3,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-26","2016-08-30",47,3,2
17388,"A","A11",2016,1,2,2,2,"1998-01-23",23,2,2,2,2,2,3,2,3,2,0,3,3,3,0,0,0,0,0,0,3,"2020-07-24","2016-08-30",46,3,2
17387,"A","A11",2016,1,2,2,2,"1997-11-20",23,2,2,2,1,2,3,0,2,2,3,3,3,3,0,0,0,0,0,0,3,"2020-08-26","2016-08-30",47,3,2
17375,"A","A11",2016,1,2,2,2,"1998-05-20",23,2,2,2,1,2,2,2,3,0,3,3,3,0,3,0,0,0,0,0,3,"2021-01-01","2016-08-30",52,4,3
